NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Detractor;BR;POC;? perigoso trabalhar com a 99;As rotas de viagem s?o perigosas;N?o tem regras justas;6;Recusa de corrida por motivo de local que n?o quero ir, bloqueio do motorista desnecessário no meu ponto de vista acontece muito assalto.
Neutral;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;N?o se importa com o motorista parceiro;;8;Aumento de pre?os e redu??o do valor pago ao motorista n?o achei muito justo
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;;8;Como motorista digo que a taxa cobrada para o passagueiro deveria ser mais alta.\nE com a questao da seguran?a deveria mostra a foto do passageiro.\n
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;5;A taxa da 99 é t?o alta que minha conta sempre fica devedora.
Neutral;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece poucas informa??es do passageiro;N?o tem regras justas;8;Bloquear motoristas por n?o aceitar corridas é injusto isto n?o é ser aut?nomo e sim ser empregado da plataforma \n
Neutral;BR;POC;As ferramentas de seguran?a n?o ajudam com uma viagem segura;N?o mostra o local de embarque e desembarque com precis?o;Oferece poucas informa??es do passageiro;8;N?o
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o oferece uma visualiza??o clara e correta dos meus ganhos;8;Passageiro sempre diz que no aplicativo deu um valor a baixo do que na finaliza??o da corrida
Detractor;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;O aplicativo n?o atende minhas necessidades de trabalho;Oferece poucas informa??es do passageiro;5;Qdo do encerramento de uma corrida, simult?neo entra outra corrida ficamos sem saber o valor da corrida a ser cobrado do passageiro que terminamos a corrida.
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;Todos est?o falando sobre a 99 de forma negativa;7;Ajustar os valores das taxas de corridas, pois o pre?o ta gasolina já está chegando perto.\nDobrar as taxa noturna pra valer a pena perde uma noite pra ganhar a mais,  o mesmo valor que cobra no dia n?o é atraente para os motoristas rodar de noite.
Detractor;BR;POC;Oferece poucas informa??es do passageiro;N?o mostra o local de embarque e desembarque com precis?o;As ferramentas de seguran?a n?o ajudam com uma viagem segura;5;Corridas de risco , nós motorista  cancelamos e somos punidos com suspens?es .
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;;;8;Os gastos s?o altos como combustível  E manuten??o e as  rotas de início dos pasageiros sempre s?o longe.    E gasta muito para se deslocar para iniciar uma  viagem com o passageiro
Detractor;BR;POC;Todos est?o falando sobre a 99 de forma negativa;O aplicativo n?o atende minhas necessidades de trabalho;Os ganhos s?o poucos e instáveis;5;1 as taxas agora est?o muito altas .sempre dei prioridade a 99 mas agora n?o tem como \n2 esse sistema de cancelamento tambem é muito ruim para os motoristas depois de 3 cancelamentos é bloquedo\n3 quando bloqueia o motorista da oportunidade de ligar os concorrentes\n\n
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;8;Com a nova regra, o ganho está menor, estou indo buscar o passageiro longe e ganhando menos na viagem, estou tendo prejuízo, o valor que o passageiro está pagando é muito baixo pela qualidade do transporte oferecido, por favor melhorem nessa parte. Obrigado
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;;;8;N?o
Neutral;BR;POC;N?o tem regras justas;N?o se importa com o motorista parceiro;;8;N?o acho justo,o passageiro cancelar uma corrida qando já chegamos no local ou estámos perto do local e n?o sermos exercidos pelo gasto de deslocamento .
Detractor;BR;POC;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;5;Os valores das corridas est?o baixos, e n?o acompanham o aumento dos combustíveis. A 99 n?o me reembosa quando um passageiro cancela a viagem ou quando um passageiro n?o me paga.
Detractor;BR;POC;Todos est?o falando sobre a 99 de forma negativa;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;5;Acho injusto n?o recebe pela taxa de locomocao
Neutral;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;7;Passageiros problematicos deveriam sdr banidos.
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;;;5;Falta acompanhar os reajustes dos combustíveis, pe?as, servi?os e quantidade de passageiros
Detractor;BR;POC;As rotas de viagem s?o perigosas;As ferramentas de seguran?a n?o ajudam com uma viagem segura;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;Tem muita areas de risco 99% da corrida e pra subir Morro lugar perigoso costuma chegar no local o pássageiro cancela a corrida e 99 n?o paga nd pro motorista gasolina no pre?o que tá passageiro cancelando fica difícil na uber pelo menos seu eu chegar no lugar passageiro cancela ou nao aparecer eu ganho na 99 já aconteceu várias vezes chega no lugar n?o tem passageiro agente fica no prejuízo
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o tem regras justas;8;Acho a 99 justa e os lucros sao bons, mas deveriam selwcionar mais oa motoristas.
Detractor;BR;POC;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;2;Nenhum aplicativo se preocupa com o motorista.
Neutral;BR;POC;N?o tem regras justas;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;As ferramentas de seguran?a n?o ajudam com uma viagem segura;7;"N?o concordo:\nTaxa de cancelamento n?o cobrada do usuário;\n5 minutos de espera pelo usuário que n?o apareceu;\nTaxa de desempenho afetada por aceitar a corrida, ir até o embarque e n?o encontrar o usuário, sendo obrigado a cancelar para trabalhar;\nUsuário cancelar quando estou a 1 minuto do embarque e n?o cobrar taxa.Sugest?o sobre pagamento do saldo negativo: poderia ser possível pagar a qualquer momento, e de forma simples (cart?o/conta corrente). Boleto limita o motorista na compensa??o"
Detractor;BR;POC;N?o se importa com o motorista parceiro;N?o tem regras justas;Os ganhos s?o poucos e instáveis;6;Na minha opini?o, quando eu saiu para uma corrida, chego ao destino,e o passageiro n?o compare no local, eu mando msg para ele ou ela, ele n?o me responde, ent?o eu cancelo após 5 minutos, eu sou penalizada por isso, eu sou responsável por esse cancelamento, ent?o eu perdo o meu tempo a minha gasolina e n?o recebo nem a taxa mínima, por mim si deslocar até o passageiro, e ainda a minha taxa de desempenho ela cai porque o passageiro n?o compareceu no local de embarque
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;N?o tem regras justas;;6;O bloqueio e injusto a taxa e alta e a corrida está muito barata poderia almentar já que tem Muita gente usando
Detractor;BR;POC;? perigoso trabalhar com a 99;;;4;Falta mais seguran?a para o motorista sem o filtro de passagueiros e ate mesmo de motorista.
Neutral;BR;POC;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;;;8;Mostrar o destino mais claro para o motorista antes de aceitar a chamada
Detractor;BR;POC;As ferramentas de seguran?a n?o ajudam com uma viagem segura;N?o tem regras justas;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;3;N?o tem o tempo de esperar todo cancelamento e culpa do motorista, 6 meses que aqui na minha cidade n?o consegue nem Ligar pro passageiro por problema na plataforma que vocês n?o conserta n?o e claro no tempo de espera tem corridas (raras) que você recebe muito rápido pelo cancelamento e outras que eu fico 15 minutos esperando e cancelo aí o aplicativo diz que o motorista e culpado pelo cancelamento n?o existe vocês s?o 0 de organiza??o sinto pouco profissionalismo de vocês v?o ficar pra trás.
Detractor;BR;POC;As ferramentas de seguran?a n?o ajudam com uma viagem segura;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;5;Falta informa??es do passageiro .somos penalizados.por qualquer coisa sendo que nós sabemos sobre nossa seguran?a.e cada situa??o que passamos.app meio complicado.\n \n
Detractor;BR;POC;Oferece poucas informa??es do passageiro;N?o tem regras justas;Os ganhos s?o poucos e instáveis;6;Somos meio que obrigados a aceitar viagens mesmo sendo muito distante do passageiro,sendo q é muito baixo os valores
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;N?o oferece uma visualiza??o clara e correta dos meus ganhos;Oferece poucas informa??es do passageiro;7;Um canal mais aberto entre 99 e motorista... \nEx informa??es de locais de risco ou interditado!!! \nPois cada cidade ou regi?o s?o diferente. Att Rodolfo o parsa da 99
Neutral;BR;POC;O aplicativo n?o atende minhas necessidades de trabalho;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;7;As horas de S?o m uito corridos
Neutral;BR;POC;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Muitos dos motoristas parceiros desistem da 99;N?o tem regras justas;7;As vezes vou até a corrida e o passageiro n?o comparece! Entro em contato por msg e ligo mas ele ou n?o atende ou n?o vem. Aí sou punido por ter que cancelar. Mesmo caso quando o passageiro está com 5 ou 6 ou 7 pessoas para a corrida. O passageiro se recusa a cancelar. Aí eu sou punido por ter cancelar além de perder o tempo e dinheiro indo até o passageiro que deveria ser cobrado pelo trajeto que o motorista e tempo que percorreu. Desanimador. Na uber já ficam de prontid?o se n?o deram cobrados
Detractor;BR;POC;Oferece poucas informa??es do passageiro;Muitos dos motoristas parceiros desistem da 99;Os ganhos s?o poucos e instáveis;6;Valorizar o motorista sempre, os passageiros aplicam golpes sempre q podem, tipo n?o tenho dinheiro pra pagar a corrida.
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece poucas informa??es do passageiro;N?o mostra o local de embarque e desembarque com precis?o;5;N?o.
Detractor;BR;POC;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;6;Fa?am uma melhor triagem de passageiros, melhores a forma de avalia??o
Detractor;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;Oferece poucas informa??es do passageiro;? perigoso trabalhar com a 99;6;Deveriam colocar uma taxa de cancelamento quando após 5 minutos de espera e o passageiro n?o aparece, a gente pode cancelar e receber a taxa e continuar trabalhando.
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;O aplicativo n?o é profissional;4;Gostaria das informa??es sobre o estorno de carga na minha conta.
Neutral;BR;POC;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;7;Poderia cobrar ao passageira taxa de desloca??o, caso n?o, aumentar para R$7,00 A R$10,00 A corrida mínima.\n\nA corrida mínima já estava barata e resolveram baratear mais ainda!? 99 deveria pensar em ser uma fonte principal sustentável para o parceiro é n?o um meio para ser uma renda extra! Ganhos baixo, comiss?o baixa, a adm do aplicativo tem que lembrar que o parceiro precisa abastecer, fazer revisoes, comprar pneus, fazer seguro, pagar as despesas em casa! Sem bom para ambos!
Neutral;BR;POC;N?o oferece uma visualiza??o clara e correta dos meus ganhos;N?o se importa com o motorista parceiro;? difícil receber meus ganhos na minha conta;7;Poderiam implementar a op??o de reembolso ao motorista em caso do passageiro n?o aparecer no local de embarque no prazo determinado, e ainda disponibilizar a op??o de que o passageiro n?o efetuou o pagamento da corrida, sem ter a necessidade de entrar em contato com o atendimento o que demora pra ser feito.
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;;;8;Melhoras nos ganhos
Neutral;BR;POC;N?o tem regras justas;? perigoso trabalhar com a 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;7;Também quero acrescentar uma taxa de cancelamento, pois muitos passageiro n?o aparecem quando o motorista chega no local de embarque.
Neutral;BR;POC;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;;;8;Somente por mais atendentes nos locais de de atendimento presencial.
Neutral;BR;POC;N?o tem regras justas;N?o se importa com o motorista parceiro;;8;Gostaria de deixar um relato principalmente sobre taxa de cancelamento, o motorista espera o passageiro, o aplicativo diz que o mesmo está atrasado e quando camcelamos ainda somos responsáveis pelo cancelamento. Muito sem lógica
Detractor;BR;POC;N?o se importa com o motorista parceiro;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;4;Algumas vezes temos que cancelar a corrida porque o passageiro n?o apareceu ou tem excesso de pessoas e ainda somos punidos
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;8;Bom, eu fa?o viajem no meu dia de folga, acho que poderia só chamar  pra pegar o passageiro, quando o motorista estiver perto do mesmo?\nMas já aconteceu com migo de aceita uma viagem e se longe.\nAí n?o compensa pegar o passageiro, pois só come?a a contar a corrida após o passageiro entrar no veículo.\nAí se for perto da para pegar o passageiro, más muito longe n?o dá né.\nPorque e como disse, n?o compensa pegar o passageiro longe, porque só come?a conta a viagem quando o passageiro estiver dentro.
Detractor;BR;POC;O aplicativo n?o é profissional;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o se importa com o motorista parceiro;0;Já fiz várias corridas no dinheiro e n?o recebi do passageiro,  passageiro diz que n?o tem dinheiro  e  o aplicativo n?o faz nada sobre isso  é ainda  me cobra a taxa da corrida  isso n?o é justo, pois quem traz o dinheiro para 99 é o motorista e n?o o passageiro  , sem motorista  n?o tem como  fazer corrida,  o motorista n?o é nem um pouco valorizado
Neutral;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;;8;Precisa melhorar em rela??o ao pagamento da corrida dos clientes. Quando cliente tem dinheiro a menos ou a mais, n?o tem a op??o de colocar pra receber na próxima corrida o valor que caso o cliente n?o tenha pago igual a Uber. Isso é um ponto fortíssimo
Detractor;BR;POC;As rotas de viagem s?o perigosas;Muitas corridas iniciam ou se encerram em áreas de risco;;6;Muitas vezes a dist?ncia para buscar um passageiro e muito maior que a viagem de mesmo por isso muitas das vezes n?o vale a pena ir buscar t?o longe
Neutral;BR;POC;Muitos dos motoristas parceiros desistem da 99;Os ganhos s?o poucos e instáveis;As ferramentas de seguran?a n?o ajudam com uma viagem segura;8;Seria bom colocar um aviso ao cliente de que ele deve usar o cinto de seguran?a \n\nTipo assim o motorista chega ao local e avisa \n \nCheguei \n\nEnt?o seria bom após o passageiro saber que o carro chego\n\n\nFosse dito pelo aplicativo \n\nSenhor passageiro n?o esquece de usar o cinto de seguran?a \n\n\nAssim da forma que a equipe da 99 achar melhor \n\n\nMotivo que muitos passageiros do banco de traz n?o gostam de usar o cinto\n\n\n\nObrigado \n\nSugest?o do motorista senhor Pedro Silva \n\n\n
Neutral;BR;POC;N?o tem regras justas;;;7;sobre buscar os passageiros com muitos km, gasta mais buscando o passageiro do que a corrida, cancelamentos, o passageiro pede o carro quando chega perto do embarque ele cancela ou pede para nos cancelar e nao recebemos nada, e o valor dos combustíveis est?o subindo e as taxa de corridas continuam os mesmo valores, mas também tem o lado bom gosto de trabalhar com a 99
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;N?o tem regras justas;5;Vc está em área de risco. Vc é obrigado a aceita a corrida .Para n?o ser bloqueado. Pelo outro concorrente vc aceita as corridas que quiser .quanto aos ganhos .Eu achava melhor rodar pela 99 .Mais está descontado as vezes 30 por cento. Como a gasolina aqui está 4.50 nossos ganhos ja pouco.mais preciso muito do aplicativo. Hoje na minha opini?o é a 99 tem parar de bloquear os motoristas. Ai fico agradecido. Pois o aplicativo mostra para onde vai .
Detractor;BR;POC;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;4;Acho q app em tela tem q melhorar sua seguran?a e princupalmente sobre as tarifas e falta de incentivo q nao tem aqui no piaui uma das poucas capitais q nao tem o programa somos isso vergonha somos capital do Piauí valore seus motorista daqui
Neutral;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;As rotas de viagem s?o perigosas;N?o mostra o local de embarque e desembarque com precis?o;8;Seria ótimo se pudessemo ver a foto do passageiro e o destino para nossa maior seguran?a.
Detractor;BR;POC;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Os ganhos s?o poucos e instáveis;3;"Enquanto n?o se preocuparem mais com os motoristas ""parceiros"". A tendência é o servi?o piorar e os motoristas deixaren a plataforma!"
Detractor;BR;POC;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;;4;Na minha cidade ouve um aumento de 0,20 centavos nas Corridas curtas para o usuário e ai vcs pegam e diminuem 0,10 no ganho do motorista. Absurdo isso aumenta pro usuário e ainda tira o lucro do motorista q já é baixo. Com combustível aumentando toda semana esta cada dia mais difícil trabalhar com a 99
Detractor;BR;POC;Oferece poucas informa??es do passageiro;;;2;Dizem que n?o tem vínculo trabalhista só que a regra é de vocês quem dá um pre?o s?o vocês e se a gente n?o trabalha e n?o aceita uma demanda de corrida a gente é bloqueado ainda por cima
Neutral;BR;POC;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o mostra o local de embarque e desembarque com precis?o;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;8;Mudem o toque de chamada de viagens, ele fica na cabe?a por muito tempo.
Neutral;BR;POC;Muitos dos motoristas parceiros desistem da 99;;;8;Corridas com pouco lucro para o motorista
Detractor;BR;POC;As rotas de viagem s?o perigosas;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;5;Combustível muito caro corridas muito barato
Detractor;BR;POC;N?o oferece uma visualiza??o clara e correta dos meus ganhos;N?o tem regras justas;Muitos dos motoristas parceiros desistem da 99;3;Vcs já foram bons, pagavam bem por isso nos aguentavamos a falta de informa??o bê seguran?a, agora vcs pagam mau ent?o n?o vale a pena rodar por vvs
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;5;Se cobra 10% dos motoristas fixo tem grade probabilidade de ser a melhor e mais popular plataforma no Brasil
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;As rotas de viagem s?o perigosas;N?o se importa com o motorista parceiro;5;Deveríamos ter o direito de cancelar corridas sem sermos punidos ao analisar a corrida e ver que n?o vale o risco. A uber cancelamos quantas corridas acharmos necessário sem ser suspenso de trabalhar.
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;;;7;Dificil de entrar em contato
Neutral;BR;POC;? difícil receber meus ganhos na minha conta;;;7;Fiz minha conta estou trabalhando nela mais n?o consigo cadastra meu cart?o pede os 4 final do número mais nunca dá certo t? trabalhando de burro fazendo corrida no cart?o i n?o consigo transferir pra meu cart?o 99 pop
Detractor;BR;POC;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;;5;Os ganhos s?o muito baixos!!
Detractor;BR;POC;O aplicativo n?o é profissional;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Todos est?o falando sobre a 99 de forma negativa;4;Varias vezes estou encerrando a corrida e vem outra chamada e nao aparece mas o valor pra cobrar do passageiro. Preciso perguntar pro passageiro qual foi o valor solicitado no aplicativo. Tem que melhorar muito esse app.
Detractor;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Os ganhos s?o poucos e instáveis;;5;Se vcs cobrar uma taxa fixa de 10 % do motorista ganham de qualquer plataforma de aplicativo .
Neutral;BR;POC;Oferece poucas informa??es do passageiro;;;8;Mostrar mais informa??es sobre o passageiro seria ótimo como por exemplo quantas corridas o passageiro já fez
Detractor;BR;POC;O aplicativo n?o atende minhas necessidades de trabalho;;;5;ESPERO AJUDAR.MAS E MUITO POUCO CHANADA CREIO Q TENHO ALGO Q POSSA AJUDAR!!!NO AGUARDO.
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o tem regras justas;1;Aplicativo manda muita corrida longe para ir buscar o passageiro,passageiro n?o paga e o motorista fica no prejuízo, passageiro solicita a corrida e n?o vai até o carro e o aplicativo n?o paga o deslocamento do motorista,suporte é um lixo, política de cancelamento é péssima.
Detractor;BR;POC;? perigoso trabalhar com a 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o se importa com o motorista parceiro;5;Quando  o passageiro n?o paga a 99 n?o nós reembolsa fiquei no prejuízo mesmo fazendo todos os procedimentos que existe no apricativo,a 99 disse que ia dar meu número au passageiro n?o vai mudar em nada ele n?o vai pagar a corrida
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;;6;O aplicativo n?o dá a op??o de pagar depois, e caso o passageiro n?o pague o app n?o se responsabiliza, simplesmente passa o contato do passageiro e o motorista tem que correr atrás
Detractor;BR;POC;N?o se importa com o motorista parceiro;;;5;Taxas altíssima
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;6;Sou motorista parceiro,na maioria das chamadas, deixo de aceita-las porque só chama com mais de 3 quil?metros, tornando inviável pra mim.\nTambém precisa ter taxa de cancelamento para o usuário pois,por vezes os usuários nos deixa esperando pondo nossa vida em perigo,e n?o responde as mensagens.
Detractor;BR;POC;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Os ganhos s?o poucos e instáveis;4;Qdo tem promo??o completa ou de porcentagem n?o aparecem corridas,e qdo precisamos falar com vcs,n?o temos atendimento direto
Neutral;BR;POC;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Os ganhos s?o poucos e instáveis;8;Eu t? 4 dias bloqueado já paguei a taxa cobrada é ainda n?o fui liberado.
Neutral;BR;POC;O aplicativo n?o é fácil de usar;Muitas corridas iniciam ou se encerram em áreas de risco;N?o mostra o local de embarque e desembarque com precis?o;8;Quando vamos buscar o passageiro e ele n?o está no local de embarque n?o recebemos a taxa de deslocamento.  Ou quando o passageiro cancela a corrida e estou me deslocando já para busca-lo também n?o recebo a taxa de cancelamento. Tem corridas que até buscar o passageiro é mais longa do que a corrida, recebo o valor mínimo.
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;As ferramentas de seguran?a n?o ajudam com uma viagem segura;? perigoso trabalhar com a 99;1;Está acontecendo mtos assaltos pela 99 pois os dados dos passageiros s?o feitos de qualquer jeito. Qualquer um coca.o que quer. Mtos n?o tem nome correto. Tem que mudar a forma do cadastro pra passar seguran?a para o motorista
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;N?o tem regras justas;N?o mostra o local de embarque e desembarque com precis?o;6;O motorista tem q ser indenizado quando chega no local e o passageiro demora mais q os 5 min dados pelo app
Neutral;BR;POC;? perigoso trabalhar com a 99;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;7;Por favor mostre os rosto dos passageiros aos motoristas pois vc nunca sabe quem vai está pagando
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;;;7;Quero correr mais
Detractor;BR;POC;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;3;Deveria parar de obrigar os motoristas de fazer corridas pra os locais perigoso que n?o est?o marcados no mapa, deveria pagar a taxa de cancelamento por espera igual a Uber, parar de suspender a conta e mostrar mais informa??es sobre o passageiros!
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;;;8;Acho que tinha que ter um trocado quando for pega o passageiro mais de 2 km
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;5;Gostaria muito de deixar essa sugest?o para que a 99 olhasse esse lado de que o motorista até chegar o local de embarque tivesse o tempo minino de espera do passageiro e cobrasse uma taxa do mesmo se estourar o tempo limite
Neutral;BR;POC;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;;8;Em rela??o as taxas, as vezes o valor descontado acaba sendo muito alto... E em rela??o a din?mica, muitas vezes a din?mica é alta, mais as corridas s?o poucas
Neutral;BR;POC;Muitos dos motoristas parceiros desistem da 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Os ganhos s?o poucos e instáveis;8;Muito baixa a tarifa com os últimos reajuste dos combustíveis n?o está compensando muito
Neutral;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Muitas corridas iniciam ou se encerram em áreas de risco;;8;Muitas vezes o passageiro cancela a corrida afirmando que o motorista n?o está indo na sua direcao sendo que isto n?o é verdade, em muitas vezes eu estava numa corrida do e o passageiro cancelou por n?o estar indo em sua dire??o.oque fazer diante disso n?o temos culpa.
Detractor;BR;POC;Oferece poucas informa??es do passageiro;N?o tem regras justas;Os ganhos s?o poucos e instáveis;3;Precisamos da taxa de deslocamento pois ficamos 5 min esperando e o passageiro n?o aparece agente cancela e n?o ganha nada e ainda perde o deslocamento.\nTaxa de desconto subiu mto está inviável.
Detractor;BR;POC;Muitos dos motoristas parceiros desistem da 99;;;5;Fico 5 minutos esperando o passageiro cancelo a viagem e n?o ganho nada.  Mas a 99 ganha do passageiro, porque
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o se importa com o motorista parceiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;A 99 So tá valor para o passageiro  e n?o da valor para o motorista as corrida muita lograr e barrada de mais e taicha muito alta para o motorista nós Cart?o
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;As rotas de viagem s?o perigosas;Os ganhos s?o poucos e instáveis;5;Muito pouca demanda na minha cidade
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;;;8;O lucro poderia ser um pouco maior, pq as vezes fica despesa de combustível e ganho, quase a mesma coisa
Detractor;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;;;6;N?o mostra o destino com precis?o e as vezes temos que ir para um local sem viagem de retorno...voltando no prejuízo
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;;8;Na cidade no qual trabalho é complicado, pois o deslocamento para embarque é maior que o da corrida ent?o n?o compensa ter 99 como app principal. \n
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;;;8;Para viver de apps era pra ter uma parceria com seguros,kit gnv e aparelhos celulares que se desgastam mais rápido pelo frequente uso.
Neutral;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;N?o mostra o local de embarque e desembarque com precis?o;Oferece poucas informa??es do passageiro;8;Poderia criar uma op??o para indicar quantas pessoas var?o a viagem e adicinar uma taxa mínima de 3 reais por passageiro. Obrigar o passageiro a enviar uma foto da identidade e solicitar informa??es dele antes da viagem e tirar selfie para o motorista ver que solicitou a viagem. O mapa poderia ficar em uma única posi??o e n?o mudar de Ponta cabe?a no decorrer da corrida. Poderia incentivar aos usuário fazerem corridas somente com créditos sem que o motorista tenha a necessidade de ter dinheiro.
