NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Promoter;BR;POC;Todos falam sobre a 99 de forma positiva;Raramente aparecem corridas de/para áreas de risco;Oferece uma rota segura de acordo com a prevista;9;
Promoter;BR;POC;Mostra as posi??es de embarque e desembarque corretamente;Tem regras justas;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;
Promoter;BR;POC;Todos falam sobre a 99 de forma positiva;;;10;Eu queria sabe \n\nPq \n\nEu estou bloqueado \n\nNa 99?
Promoter;BR;POC;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece boas funcionalidades de seguran?a;10;
Promoter;BR;POC;Todos falam sobre a 99 de forma positiva;;;10;O gps poderia ser mais preciso aqui em nossa regi?o(pelotas-rs)muitos endere?os errados pela localiza??o
Promoter;BR;POC;Oferece boas funcionalidades de seguran?a;;;10;Estou bloqueado pq esqueci de finalizar uma corrida,vou ser obrigado entrar n justi?a estava com minha m?e internada p isso deu nisso gostaria de uma chance de vcs por favor
Promoter;BR;POC;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;POC;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;10;O aplicativo ainda falha muito na localiza??o, endere?o mesmo estando correto,me manda pra outro lugar,acontece muito,e os usuários também comentam isso.
Promoter;BR;POC;Oferece ganhos bons e estáveis;? fácil receber meus ganhos na minha conta;Oferece boas parcerias para o motorista;9;
Promoter;BR;POC;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;10;O app n?o sabe as condi??es da pavimenta??o da rota oferecida.\n\nOs cancelamentos n?o s?o pagos quando a corrida é cancelada por excesso de passageiros, e na maior parte das vezes que o motorista cancela.\n\nTem passageiros que n?o cancelam a corrida mesmo estando errados, e nós somos obrigados a cancelar, perdendo tempo, combustível e possíveis novas corridas.
Promoter;BR;POC;Todos falam sobre a 99 de forma positiva;? fácil receber meus ganhos na minha conta;Mostra as posi??es de embarque e desembarque corretamente;10;
Promoter;BR;POC;Todos falam sobre a 99 de forma positiva;;;10;
Promoter;BR;POC;Oferece ganhos bons e estáveis;O aplicativo atende todas as minhas necessidades de trabalho;Oferece uma visualiza??o clara e correta dos meus ganhos;10;Gostaria de fazer uma observa??o com rela??o ao trageto tanto de buscar como levar o passegeiro, na maioria das vezes fica de cabe?a para baixo, claro que temos a op??o de uso de outro GPS mas, chegando no endere?o para buscar o passageiro a rota fica confusa e as vezes de cabe?a para baixo!
Promoter;BR;POC;Oferece boas parcerias para o motorista;O aplicativo atende todas as minhas necessidades de trabalho;Oferece informa??es suficientes do passageiro;10;
Promoter;BR;POC;Oferece boas funcionalidades de seguran?a;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é profissional;10;Poderia melhorar valor das corrida e deslocar menos os motorista para embarcar
Promoter;BR;POC;Tem regras justas;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;POC;Oferece uma rota segura de acordo com a prevista;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece um atendimento ao consumidor fácil de entrar em contato;9;
Promoter;BR;POC;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;10;Deveria reajustar os pre?os porque o combustível aumentou e nosso ganho continua o mesmo
Promoter;BR;POC;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor fácil de entrar em contato;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Todos falam sobre a 99 de forma positiva;? seguro trabalhar com a 99;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Os passageiros s?o educados e têm uma rota de viagem segura;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;Oferece um atendimento ao consumidor fácil de entrar em contato;10;Antecipar o saldo positivo do motorista. 1 semana é muito tempo.
Promoter;BR;POC;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece uma rota segura de acordo com a prevista;Oferece boas parcerias para o motorista;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;
Promoter;BR;POC;O aplicativo é profissional;O aplicativo é fácil de ser utilizado;Raramente aparecem corridas de/para áreas de risco;10;As taxas de vcs s?o as melhores! ? um prazer trabalhar com vocês!
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;? seguro trabalhar com a 99;10;O aplicativo é bom pra trabalhar e ganhar dinheiro, só e ruim as vezes o chamado com o embarque muito distante, fora isso o aplicativo é ótimo
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Todos falam sobre a 99 de forma positiva;O aplicativo é profissional;10;
Promoter;BR;POC;O aplicativo é profissional;Todos falam sobre a 99 de forma positiva;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;POC;Raramente aparecem corridas de/para áreas de risco;O aplicativo é profissional;;10;
Promoter;BR;POC;Todos falam sobre a 99 de forma positiva;;;9;Precisa reajustar os pre?os.
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;10;Melhor aplicativo que paga os motoristas
Promoter;BR;POC;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;10;
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;POC;Oferece ganhos bons e estáveis;Raramente aparecem corridas de/para áreas de risco;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;POC;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;10;
Promoter;BR;POC;Oferece ganhos bons e estáveis;Oferece boas funcionalidades de seguran?a;Tem regras justas;10;Muito satisfeito com a política do 99
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;POC;Tem regras justas;;;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;POC;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é profissional;10;
Promoter;BR;POC;Oferece uma rota segura de acordo com a prevista;O aplicativo atende todas as minhas necessidades de trabalho;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;9;
Promoter;BR;POC;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;10;?timo aplicativo
Promoter;BR;POC;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece ganhos bons e estáveis;O aplicativo é fácil de ser utilizado;10;Precisa ter uma ferramenta melhor quando o passageiro deixa de pagar a corrida em dinheiro, já tive problema
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo atende todas as minhas necessidades de trabalho;10;Boa Tarde! \nComo motorista parceiro e 5 estrelas, desejo que o aplicativo identifique cabalmente o usuario. Que fa?a uma propaganda maci?a , para que todos tenham o aplicativo, assim como todas as pessoas detém uma conta de rede social, para que n?o emprestem o aplicativo para terceiros, que se comuniquem mais com o motorista, e talvez que até possam escolher seu motorista preferido, isso acabaria com corridas por fora. Também que o passageiro n?o seja soberano, sem que a defesa do motorista. \n
Promoter;BR;POC;Oferece boas funcionalidades de seguran?a;O aplicativo é profissional;? seguro trabalhar com a 99;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Tem regras justas;9;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;;;10;Que continue sempre seguro
Promoter;BR;POC;? fácil receber meus ganhos na minha conta;Tem regras justas;O aplicativo é profissional;10;
Promoter;BR;POC;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;9;A foto do passageiro,aparecer na tela a dist?ncia da corrida e o valor aproximado
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Oferece informa??es suficientes do passageiro;O aplicativo é profissional;10;Pop 99 parabéns ! Pelo app
Promoter;BR;POC;Oferece ganhos bons e estáveis;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;10;
Promoter;BR;POC;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;POC;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;;10;
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor fácil de entrar em contato;Todos falam sobre a 99 de forma positiva;9;Gostaria de saber pq que alguns motoristas cancela as corridas?
Promoter;BR;POC;O aplicativo é profissional;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Mostra as posi??es de embarque e desembarque corretamente;10;Pra mim melhor aplicativo dê motorista
Promoter;BR;POC;O aplicativo é profissional;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;10;Os valores praticados em certas regi?es montanhosas deveria ser diferente dos praticados em locais mais planos. Pois o consumo e desgaste do veículo s?o sempre maiores. Como a temperatura de certos locais que obriga o motorista a trabalhar com o ar condicionado ligado sempre.
Promoter;BR;POC;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;10;Os servi?os melhoraram bastante, antes chamávamos e os minutos de chegada mudava a toda hora e acabaram cancelado a corrida e deixavam a gente na m?o. Agora n?o fazem mais isto.
Promoter;BR;POC;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;;9;Obs quando passageiro n?o pagar deveria ser pago pelo aplicativo igual ia outros aplicativos motorista fica no prejuízo
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Todos falam sobre a 99 de forma positiva;Oferece uma rota segura de acordo com a prevista;10;Ajudando muito em meus or?amentos.
Promoter;BR;POC;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;POC;Mostra as posi??es de embarque e desembarque corretamente;Oferece boas parcerias para o motorista;O aplicativo é fácil de ser utilizado;10;Super recomendo
Promoter;BR;POC;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;POC;Tem regras justas;Oferece ganhos bons e estáveis;Raramente aparecem corridas de/para áreas de risco;10;
Promoter;BR;POC;Oferece um atendimento ao consumidor fácil de entrar em contato;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;9;
Promoter;BR;POC;Oferece uma rota segura de acordo com a prevista;O aplicativo é fácil de ser utilizado;Tem regras justas;10;
Promoter;BR;POC;O aplicativo atende todas as minhas necessidades de trabalho;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece informa??es suficientes do passageiro;9;
Promoter;BR;POC;Oferece informa??es suficientes do passageiro;Os passageiros s?o educados e têm uma rota de viagem segura;O aplicativo é fácil de ser utilizado;10;Meu sonho é ser desbloqueado. Apenas isso
Promoter;BR;POC;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é fácil de ser utilizado;10;Estou muito feliz trabalhando no 99 conseguindo cuidar da minha família
Promoter;BR;POC;Oferece um atendimento ao consumidor fácil de entrar em contato;Todos falam sobre a 99 de forma positiva;O aplicativo é fácil de ser utilizado;9;
Promoter;BR;POC;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é fácil de ser utilizado;Mostra as posi??es de embarque e desembarque corretamente;10;Os pre?os poderiam sempre ser o mesmo, de manh?, tarde e noite.\nTem carros que s?o muitos ruim, barulhentos... mas o app é muito excelente e me ajuda muito no dia a dia. Parabéns.
Promoter;BR;POC;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;POC;? seguro trabalhar com a 99;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece informa??es suficientes do passageiro;10;
